Tomo Format 2 
fSourceX(m.) fSourceY(m.) fSourceZ(m.) fSourceAngleX(rad.) fSourceAngleY(rad.) 	 fReceiverX(m.) fReceiverY(m.) fReceiverZ(m.) fReceiverAngleX(rad.) fReceiverAngleY(rad.) 	 fTime(s.)
fV0(m./s.) 3500
32252.4 0 476.848 -0.732346 0 32752.4 0 476.848 0.732346 0 0.2284
32127.4 0 476.848 -0.932796 0 32877.4 0 476.848 0.932796 0 0.2815
32002.4 0 476.848 -1.0633 0 33002.4 0 476.848 1.0633 0 0.341657
31752.4 0 476.848 -1.21578 0 33252.4 0 476.848 1.21578 0 0.471813
31502.4 0 476.848 -1.29961 0 33502.4 0 476.848 1.29961 0 0.607844
32377.4 0 476.848 -0.245414 0 32627.4 0 476.848 0.245414 0 0.319062
32252.4 0 476.848 -0.464387 0 32752.4 0 476.848 0.464387 0 0.344033
32127.4 0 476.848 -0.644388 0 32877.4 0 476.848 0.644388 0 0.381788
32002.4 0 476.848 -0.786322 0 33002.4 0 476.848 0.786322 0 0.428755
31752.4 0 476.848 -0.983646 0 33252.4 0 476.848 0.983646 0 0.539853
31502.4 0 476.848 -1.10789 0 33502.4 0 476.848 1.10789 0 0.663707
32377.4 0 476.848 -0.177 0 32627.4 0 476.848 0.177 0 0.424132
32252.4 0 476.848 -0.343556 0 32752.4 0 476.848 0.343556 0 0.442578
32127.4 0 476.848 -0.492508 0 32877.4 0 476.848 0.492508 0 0.471656
32002.4 0 476.848 -0.621044 0 33002.4 0 476.848 0.621044 0 0.509481
31752.4 0 476.848 -0.820705 0 33252.4 0 476.848 0.820705 0 0.604244
31502.4 0 476.848 -0.960859 0 33502.4 0 476.848 0.960859 0 0.715598
32377.4 0 476.848 -0.0439943 0 32627.4 0 476.848 0.0439943 0 0.994006
32252.4 0 476.848 -0.0878189 0 32752.4 0 476.848 0.0878189 0 0.998712
32127.4 0 476.848 -0.131308 0 32877.4 0 476.848 0.131308 0 1.00652
32002.4 0 476.848 -0.174304 0 33002.4 0 476.848 0.174304 0 1.0174
31752.4 0 476.848 -0.258238 0 33252.4 0 476.848 0.258238 0 1.04808
31502.4 0 476.848 -0.338617 0 33502.4 0 476.848 0.338617 0 1.09012
32502.4 0 476.764 -0.425952 0 32752.4 0 476.764 0.425952 0 0.187975
32377.4 0 476.764 -0.736923 0 32877.4 0 476.764 0.736923 0 0.227684
32252.4 0 476.764 -0.937192 0 33002.4 0 476.764 0.937192 0 0.281
32127.4 0 476.764 -1.0672 0 33127.4 0 476.764 1.0672 0 0.341317
31877.4 0 476.764 -1.21877 0 33377.4 0 476.764 1.21877 0 0.471673
31627.4 0 476.764 -1.30197 0 33627.4 0 476.764 1.30197 0 0.60782
32502.4 0 476.764 -0.247004 0 32752.4 0 476.764 0.247004 0 0.318044
32377.4 0 476.764 -0.467087 0 32877.4 0 476.764 0.467087 0 0.343161
32252.4 0 476.764 -0.647623 0 33002.4 0 476.764 0.647623 0 0.381097
32127.4 0 476.764 -0.789687 0 33127.4 0 476.764 0.789687 0 0.428243
31877.4 0 476.764 -0.986746 0 33377.4 0 476.764 0.986746 0 0.539633
31627.4 0 476.764 -1.11057 0 33627.4 0 476.764 1.11057 0 0.663693
32502.4 0 476.764 -0.176934 0 32752.4 0 476.764 0.176934 0 0.423638
32377.4 0 476.764 -0.343436 0 32877.4 0 476.764 0.343436 0 0.442077
32252.4 0 476.764 -0.49235 0 33002.4 0 476.764 0.49235 0 0.471146
32127.4 0 476.764 -0.620864 0 33127.4 0 476.764 0.620864 0 0.50896
31877.4 0 476.764 -0.820515 0 33377.4 0 476.764 0.820515 0 0.603704
31627.4 0 476.764 -0.96068 0 33627.4 0 476.764 0.96068 0 0.715041
32502.4 0 476.764 -0.043592 0 32752.4 0 476.764 0.043592 0 0.998965
32377.4 0 476.764 -0.087019 0 32877.4 0 476.764 0.087019 0 1.00363
32252.4 0 476.764 -0.13012 0 33002.4 0 476.764 0.13012 0 1.01137
32127.4 0 476.764 -0.17274 0 33127.4 0 476.764 0.17274 0 1.02215
31877.4 0 476.764 -0.255977 0 33377.4 0 476.764 0.255977 0 1.05256
31627.4 0 476.764 -0.335746 0 33627.4 0 476.764 0.335746 0 1.09425
32627.4 0 476.626 -0.429395 0 32877.4 0 476.626 0.429395 0 0.187034
32502.4 0 476.626 -0.741464 0 33002.4 0 476.626 0.741464 0 0.226988
32377.4 0 476.626 -0.941538 0 33127.4 0 476.626 0.941538 0 0.280516
32252.4 0 476.626 -1.07104 0 33252.4 0 476.626 1.07104 0 0.340989
32002.4 0 476.626 -1.22171 0 33502.4 0 476.626 1.22171 0 0.471542
31752.4 0 476.626 -1.3043 0 33752.4 0 476.626 1.3043 0 0.607802
32627.4 0 476.626 -0.250572 0 32877.4 0 476.626 0.250572 0 0.314903
32502.4 0 476.626 -0.473124 0 33002.4 0 476.626 0.473124 0 0.340346
32377.4 0 476.626 -0.654829 0 33127.4 0 476.626 0.654829 0 0.378687
32252.4 0 476.626 -0.79716 0 33252.4 0 476.626 0.79716 0 0.426227
32002.4 0 476.626 -0.993602 0 33502.4 0 476.626 0.993602 0 0.538259
31752.4 0 476.626 -1.11649 0 33752.4 0 476.626 1.11649 0 0.662769
32627.4 0 476.626 -0.176855 0 32877.4 0 476.626 0.176855 0 0.423175
32502.4 0 476.626 -0.343292 0 33002.4 0 476.626 0.343292 0 0.441607
32377.4 0 476.626 -0.492161 0 33127.4 0 476.626 0.492161 0 0.470664
32252.4 0 476.626 -0.62065 0 33252.4 0 476.626 0.62065 0 0.508467
32002.4 0 476.626 -0.820289 0 33502.4 0 476.626 0.820289 0 0.603186
31752.4 0 476.626 -0.960468 0 33752.4 0 476.626 0.960468 0 0.714504
32627.4 0 476.626 -0.0430887 0 32877.4 0 476.626 0.0430887 0 1.00448
32502.4 0 476.626 -0.086018 0 33002.4 0 476.626 0.086018 0 1.00909
32377.4 0 476.626 -0.128632 0 33127.4 0 476.626 0.128632 0 1.01675
32252.4 0 476.626 -0.170782 0 33252.4 0 476.626 0.170782 0 1.0274
32002.4 0 476.626 -0.253143 0 33502.4 0 476.626 0.253143 0 1.05748
31752.4 0 476.626 -0.332145 0 33752.4 0 476.626 0.332145 0 1.09873
32752.4 0 476.43 -0.432713 0 33002.4 0 476.43 0.432713 0 0.186223
32627.4 0 476.43 -0.74582 0 33127.4 0 476.43 0.74582 0 0.226411
32502.4 0 476.43 -0.945692 0 33252.4 0 476.43 0.945692 0 0.280142
32377.4 0 476.43 -1.07471 0 33377.4 0 476.43 1.07471 0 0.340763
32127.4 0 476.43 -1.22451 0 33627.4 0 476.43 1.22451 0 0.471502
31877.4 0 476.43 -1.30651 0 33877.4 0 476.43 1.30651 0 0.607868
32752.4 0 476.43 -0.257754 0 33002.4 0 476.43 0.257754 0 0.308047
32627.4 0 476.43 -0.485198 0 33127.4 0 476.43 0.485198 0 0.334143
32502.4 0 476.43 -0.669138 0 33252.4 0 476.43 0.669138 0 0.373284
32377.4 0 476.43 -0.811905 0 33377.4 0 476.43 0.811905 0 0.421598
32127.4 0 476.43 -1.00702 0 33627.4 0 476.43 1.00702 0 0.534876
31877.4 0 476.43 -1.12802 0 33877.4 0 476.43 1.12802 0 0.660249
32752.4 0 476.43 -0.176783 0 33002.4 0 476.43 0.176783 0 0.422692
32627.4 0 476.43 -0.343159 0 33127.4 0 476.43 0.343159 0 0.441117
32502.4 0 476.43 -0.491987 0 33252.4 0 476.43 0.491987 0 0.470165
32377.4 0 476.43 -0.620451 0 33377.4 0 476.43 0.620451 0 0.507955
32127.4 0 476.43 -0.82008 0 33627.4 0 476.43 0.82008 0 0.602653
31877.4 0 476.43 -0.96027 0 33877.4 0 476.43 0.96027 0 0.713952
32752.4 0 476.43 -0.0429151 0 33002.4 0 476.43 0.0429151 0 1.00721
32627.4 0 476.43 -0.0856727 0 33127.4 0 476.43 0.0856727 0 1.0118
32502.4 0 476.43 -0.128119 0 33252.4 0 476.43 0.128119 0 1.01943
32377.4 0 476.43 -0.170106 0 33377.4 0 476.43 0.170106 0 1.03004
32127.4 0 476.43 -0.252164 0 33627.4 0 476.43 0.252164 0 1.06
31877.4 0 476.43 -0.330901 0 33877.4 0 476.43 0.330901 0 1.1011
32877.4 0 476.369 -0.435852 0 33127.4 0 476.369 0.435852 0 0.18553
32752.4 0 476.369 -0.74992 0 33252.4 0 476.369 0.74992 0 0.225938
32627.4 0 476.369 -0.94959 0 33377.4 0 476.369 0.94959 0 0.279858
32502.4 0 476.369 -1.07814 0 33502.4 0 476.369 1.07814 0 0.340618
32252.4 0 476.369 -1.22713 0 33752.4 0 476.369 1.22713 0 0.471529
32002.4 0 476.369 -1.30858 0 34002.4 0 476.369 1.30858 0 0.607994
32877.4 0 476.369 -0.265112 0 33127.4 0 476.369 0.265112 0 0.300641
32752.4 0 476.369 -0.497457 0 33252.4 0 476.369 0.497457 0 0.327401
32627.4 0 476.369 -0.683525 0 33377.4 0 476.369 0.683525 0 0.367343
32502.4 0 476.369 -0.826607 0 33502.4 0 476.369 0.826607 0 0.416421
32252.4 0 476.369 -1.02024 0 33752.4 0 476.369 1.02024 0 0.53091
32002.4 0 476.369 -1.13933 0 34002.4 0 476.369 1.13933 0 0.657113
32877.4 0 476.369 -0.176654 0 33127.4 0 476.369 0.176654 0 0.422342
32752.4 0 476.369 -0.342923 0 33252.4 0 476.369 0.342923 0 0.440754
32627.4 0 476.369 -0.491676 0 33377.4 0 476.369 0.491676 0 0.469784
32502.4 0 476.369 -0.620098 0 33502.4 0 476.369 0.620098 0 0.507555
32252.4 0 476.369 -0.819708 0 33752.4 0 476.369 0.819708 0 0.602213
32002.4 0 476.369 -0.95992 0 34002.4 0 476.369 0.95992 0 0.71348
32877.4 0 476.369 -0.0426635 0 33127.4 0 476.369 0.0426635 0 1.01007
32752.4 0 476.369 -0.0851723 0 33252.4 0 476.369 0.0851723 0 1.01464
32627.4 0 476.369 -0.127375 0 33377.4 0 476.369 0.127375 0 1.02222
32502.4 0 476.369 -0.169126 0 33502.4 0 476.369 0.169126 0 1.03277
32252.4 0 476.369 -0.250746 0 33752.4 0 476.369 0.250746 0 1.06257
32002.4 0 476.369 -0.329096 0 34002.4 0 476.369 0.329096 0 1.10344
33002.4 0 476.436 -0.43888 0 33252.4 0 476.436 0.43888 0 0.18489
32877.4 0 476.436 -0.753857 0 33377.4 0 476.436 0.753857 0 0.22551
32752.4 0 476.436 -0.95332 0 33502.4 0 476.436 0.95332 0 0.279611
32627.4 0 476.436 -1.08143 0 33627.4 0 476.436 1.08143 0 0.340502
32377.4 0 476.436 -1.22963 0 33877.4 0 476.436 1.22963 0 0.471577
32127.4 0 476.436 -1.31055 0 34127.4 0 476.436 1.31055 0 0.608135
33002.4 0 476.436 -0.27061 0 33252.4 0 476.436 0.27061 0 0.295619
32877.4 0 476.436 -0.506545 0 33377.4 0 476.436 0.506545 0 0.322871
32752.4 0 476.436 -0.694096 0 33502.4 0 476.436 0.694096 0 0.3634
32627.4 0 476.436 -0.837332 0 33627.4 0 476.436 0.837332 0 0.413031
32377.4 0 476.436 -1.0298 0 33877.4 0 476.436 1.0298 0 0.528385
32127.4 0 476.436 -1.14745 0 34127.4 0 476.436 1.14745 0 0.655175
33002.4 0 476.436 -0.17668 0 33252.4 0 476.436 0.17668 0 0.422093
32877.4 0 476.436 -0.342971 0 33377.4 0 476.436 0.342971 0 0.440507
32752.4 0 476.436 -0.49174 0 33502.4 0 476.436 0.49174 0 0.469541
32627.4 0 476.436 -0.620171 0 33627.4 0 476.436 0.620171 0 0.507315
32377.4 0 476.436 -0.819785 0 33877.4 0 476.436 0.819785 0 0.601982
32127.4 0 476.436 -0.959993 0 34127.4 0 476.436 0.959993 0 0.713255
33002.4 0 476.436 -0.042389 0 33252.4 0 476.436 0.042389 0 1.0138
32877.4 0 476.436 -0.0846262 0 33377.4 0 476.436 0.0846262 0 1.01834
32752.4 0 476.436 -0.126563 0 33502.4 0 476.436 0.126563 0 1.02587
32627.4 0 476.436 -0.168057 0 33627.4 0 476.436 0.168057 0 1.03635
32377.4 0 476.436 -0.249197 0 33877.4 0 476.436 0.249197 0 1.06597
32127.4 0 476.436 -0.327125 0 34127.4 0 476.436 0.327125 0 1.10659
33127.4 0 476.604 -0.273549 0 33377.4 0 476.604 0.273549 0 0.293481
33002.4 0 476.604 -0.511375 0 33502.4 0 476.604 0.511375 0 0.320995
32877.4 0 476.604 -0.699683 0 33627.4 0 476.604 0.699683 0 0.361832
32752.4 0 476.604 -0.842974 0 33752.4 0 476.604 0.842974 0 0.411752
32502.4 0 476.604 -1.0348 0 34002.4 0 476.604 1.0348 0 0.527556
32252.4 0 476.604 -1.15169 0 34252.4 0 476.604 1.15169 0 0.654648
33127.4 0 476.604 -0.17652 0 33377.4 0 476.604 0.17652 0 0.421853
33002.4 0 476.604 -0.342678 0 33502.4 0 476.604 0.342678 0 0.440252
32877.4 0 476.604 -0.491354 0 33627.4 0 476.604 0.491354 0 0.469263
32752.4 0 476.604 -0.619732 0 33752.4 0 476.604 0.619732 0 0.507012
32502.4 0 476.604 -0.819322 0 34002.4 0 476.604 0.819322 0 0.60163
32252.4 0 476.604 -0.959556 0 34252.4 0 476.604 0.959556 0 0.712863
33127.4 0 476.604 -0.0422204 0 33377.4 0 476.604 0.0422204 0 1.01721
33002.4 0 476.604 -0.0842908 0 33502.4 0 476.604 0.0842908 0 1.02173
32877.4 0 476.604 -0.126064 0 33627.4 0 476.604 0.126064 0 1.02923
32752.4 0 476.604 -0.167401 0 33752.4 0 476.604 0.167401 0 1.03967
32502.4 0 476.604 -0.248245 0 34002.4 0 476.604 0.248245 0 1.06917
32252.4 0 476.604 -0.325912 0 34252.4 0 476.604 0.325912 0 1.10965
33252.4 0 476.788 -0.273637 0 33502.4 0 476.788 0.273637 0 0.294437
33127.4 0 476.788 -0.51152 0 33627.4 0 476.788 0.51152 0 0.321958
33002.4 0 476.788 -0.699851 0 33752.4 0 476.788 0.699851 0 0.362805
32877.4 0 476.788 -0.843143 0 33877.4 0 476.788 0.843143 0 0.412734
32627.4 0 476.788 -1.03495 0 34127.4 0 476.788 1.03495 0 0.528551
32377.4 0 476.788 -1.15182 0 34377.4 0 476.788 1.15182 0 0.655652
33252.4 0 476.788 -0.176301 0 33502.4 0 476.788 0.176301 0 0.421751
33127.4 0 476.788 -0.342277 0 33627.4 0 476.788 0.342277 0 0.440128
33002.4 0 476.788 -0.490827 0 33752.4 0 476.788 0.490827 0 0.469109
32877.4 0 476.788 -0.619133 0 33877.4 0 476.788 0.619133 0 0.506824
32627.4 0 476.788 -0.81869 0 34127.4 0 476.788 0.81869 0 0.601375
32377.4 0 476.788 -0.958961 0 34377.4 0 476.788 0.958961 0 0.712553
33252.4 0 476.788 -0.042176 0 33502.4 0 476.788 0.042176 0 1.01799
33127.4 0 476.788 -0.0842025 0 33627.4 0 476.788 0.0842025 0 1.0225
33002.4 0 476.788 -0.125933 0 33752.4 0 476.788 0.125933 0 1.02999
32877.4 0 476.788 -0.167228 0 33877.4 0 476.788 0.167228 0 1.04043
32627.4 0 476.788 -0.247994 0 34127.4 0 476.788 0.247994 0 1.0699
32377.4 0 476.788 -0.325593 0 34377.4 0 476.788 0.325593 0 1.11034
33377.4 0 476.786 -0.273562 0 33627.4 0 476.786 0.273562 0 0.295611
33252.4 0 476.786 -0.511397 0 33752.4 0 476.786 0.511397 0 0.323126
33127.4 0 476.786 -0.699709 0 33877.4 0 476.786 0.699709 0 0.363965
33002.4 0 476.786 -0.843 0 34002.4 0 476.786 0.843 0 0.413886
32752.4 0 476.786 -1.03482 0 34252.4 0 476.786 1.03482 0 0.529692
32502.4 0 476.786 -1.15171 0 34502.4 0 476.786 1.15171 0 0.656785
33377.4 0 476.786 -0.17611 0 33627.4 0 476.786 0.17611 0 0.421582
33252.4 0 476.786 -0.341928 0 33752.4 0 476.786 0.341928 0 0.43994
33127.4 0 476.786 -0.490368 0 33877.4 0 476.786 0.490368 0 0.468894
33002.4 0 476.786 -0.618612 0 34002.4 0 476.786 0.618612 0 0.50658
32752.4 0 476.786 -0.818139 0 34252.4 0 476.786 0.818139 0 0.601073
32502.4 0 476.786 -0.958442 0 34502.4 0 476.786 0.958442 0 0.712202
33377.4 0 476.786 -0.0423743 0 33627.4 0 476.786 0.0423743 0 1.01666
33252.4 0 476.786 -0.0845969 0 33752.4 0 476.786 0.0845969 0 1.02119
33127.4 0 476.786 -0.126519 0 33877.4 0 476.786 0.126519 0 1.02872
33002.4 0 476.786 -0.168 0 34002.4 0 476.786 0.168 0 1.0392
32752.4 0 476.786 -0.249113 0 34252.4 0 476.786 0.249113 0 1.0688
32502.4 0 476.786 -0.327019 0 34502.4 0 476.786 0.327019 0 1.10942
33502.4 0 476.414 -0.274735 0 33752.4 0 476.414 0.274735 0 0.295475
33377.4 0 476.414 -0.513319 0 33877.4 0 476.414 0.513319 0 0.323093
33252.4 0 476.414 -0.701926 0 34002.4 0 476.414 0.701926 0 0.364055
33127.4 0 476.414 -0.845234 0 34127.4 0 476.414 0.845234 0 0.414091
32877.4 0 476.414 -1.03679 0 34377.4 0 476.414 1.03679 0 0.530073
32627.4 0 476.414 -1.15338 0 34627.4 0 476.414 1.15338 0 0.657285
33502.4 0 476.414 -0.176029 0 33752.4 0 476.414 0.176029 0 0.421154
33377.4 0 476.414 -0.341779 0 33877.4 0 476.414 0.341779 0 0.439504
33252.4 0 476.414 -0.490172 0 34002.4 0 476.414 0.490172 0 0.468447
33127.4 0 476.414 -0.618388 0 34127.4 0 476.414 0.618388 0 0.506119
32877.4 0 476.414 -0.817903 0 34377.4 0 476.414 0.817903 0 0.600587
32627.4 0 476.414 -0.958219 0 34627.4 0 476.414 0.958219 0 0.711697
33502.4 0 476.414 -0.0427256 0 33752.4 0 476.414 0.0427256 0 1.01322
33377.4 0 476.414 -0.0852958 0 33877.4 0 476.414 0.0852958 0 1.01779
33252.4 0 476.414 -0.127558 0 34002.4 0 476.414 0.127558 0 1.02538
33127.4 0 476.414 -0.169368 0 34127.4 0 476.414 0.169368 0 1.03595
32877.4 0 476.414 -0.251096 0 34377.4 0 476.414 0.251096 0 1.06578
32627.4 0 476.414 -0.329542 0 34627.4 0 476.414 0.329542 0 1.10671
33627.4 0 475.821 -0.277087 0 33877.4 0 475.821 0.277087 0 0.294104
33502.4 0 475.821 -0.517167 0 34002.4 0 475.821 0.517167 0 0.321931
33377.4 0 475.821 -0.706354 0 34127.4 0 475.821 0.706354 0 0.363137
33252.4 0 475.821 -0.849686 0 34252.4 0 475.821 0.849686 0 0.4134
33002.4 0 475.821 -1.04072 0 34502.4 0 475.821 1.04072 0 0.529732
32752.4 0 475.821 -1.15669 0 34752.4 0 475.821 1.15669 0 0.657178
33627.4 0 475.821 -0.176011 0 33877.4 0 475.821 0.176011 0 0.420577
33502.4 0 475.821 -0.341746 0 34002.4 0 475.821 0.341746 0 0.438925
33377.4 0 475.821 -0.490129 0 34127.4 0 475.821 0.490129 0 0.467865
33252.4 0 475.821 -0.61834 0 34252.4 0 475.821 0.61834 0 0.505535
33002.4 0 475.821 -0.817852 0 34502.4 0 475.821 0.817852 0 0.599998
32752.4 0 475.821 -0.958171 0 34752.4 0 475.821 0.958171 0 0.711102
33627.4 0 475.821 -0.0431542 0 33877.4 0 475.821 0.0431542 0 1.00773
33502.4 0 475.821 -0.0861483 0 34002.4 0 475.821 0.0861483 0 1.01235
33377.4 0 475.821 -0.128826 0 34127.4 0 475.821 0.128826 0 1.02001
33252.4 0 475.821 -0.171037 0 34252.4 0 475.821 0.171037 0 1.03068
33002.4 0 475.821 -0.253512 0 34502.4 0 475.821 0.253512 0 1.06081
32752.4 0 475.821 -0.332614 0 34752.4 0 475.821 0.332614 0 1.10211
33752.4 0 475.139 -0.279842 0 34002.4 0 475.139 0.279842 0 0.291841
33627.4 0 475.139 -0.521659 0 34127.4 0 475.139 0.521659 0 0.319911
33502.4 0 475.139 -0.711505 0 34252.4 0 475.139 0.711505 0 0.361402
33377.4 0 475.139 -0.854852 0 34377.4 0 475.139 0.854852 0 0.411927
33127.4 0 475.139 -1.04525 0 34627.4 0 475.139 1.04525 0 0.528662
32877.4 0 475.139 -1.16052 0 34877.4 0 475.139 1.16052 0 0.656376
33752.4 0 475.139 -0.176975 0 34002.4 0 475.139 0.176975 0 0.420007
33627.4 0 475.139 -0.343512 0 34127.4 0 475.139 0.343512 0 0.438451
33502.4 0 475.139 -0.49245 0 34252.4 0 475.139 0.49245 0 0.467525
33377.4 0 475.139 -0.620978 0 34377.4 0 475.139 0.620978 0 0.505346
33127.4 0 475.139 -0.820635 0 34627.4 0 475.139 0.820635 0 0.600102
32877.4 0 475.139 -0.960793 0 34877.4 0 475.139 0.960793 0 0.71145
33752.4 0 475.139 -0.0435805 0 34002.4 0 475.139 0.0435805 0 1.00139
33627.4 0 475.139 -0.0869961 0 34127.4 0 475.139 0.0869961 0 1.00605
33502.4 0 475.139 -0.130086 0 34252.4 0 475.139 0.130086 0 1.01379
33377.4 0 475.139 -0.172695 0 34377.4 0 475.139 0.172695 0 1.02456
33127.4 0 475.139 -0.255912 0 34627.4 0 475.139 0.255912 0 1.05497
32877.4 0 475.139 -0.335663 0 34877.4 0 475.139 0.335663 0 1.09664
33877.4 0 474.284 -0.282789 0 34127.4 0 474.284 0.282789 0 0.289427
33752.4 0 474.284 -0.526446 0 34252.4 0 474.284 0.526446 0 0.317756
33627.4 0 474.284 -0.716975 0 34377.4 0 474.284 0.716975 0 0.359547
33502.4 0 474.284 -0.860319 0 34502.4 0 474.284 0.860319 0 0.410349
33252.4 0 474.284 -1.05004 0 34752.4 0 474.284 1.05004 0 0.527506
33002.4 0 474.284 -1.16455 0 35002.4 0 474.284 1.16455 0 0.655501
33877.4 0 474.284 -0.177724 0 34127.4 0 474.284 0.177724 0 0.419299
33752.4 0 474.284 -0.344882 0 34252.4 0 474.284 0.344882 0 0.437816
33627.4 0 474.284 -0.494249 0 34377.4 0 474.284 0.494249 0 0.466995
33502.4 0 474.284 -0.62302 0 34502.4 0 474.284 0.62302 0 0.504933
33252.4 0 474.284 -0.822786 0 34752.4 0 474.284 0.822786 0 0.599916
33002.4 0 474.284 -0.962817 0 35002.4 0 474.284 0.962817 0 0.711451
33877.4 0 474.284 -0.0440962 0 34127.4 0 474.284 0.0440962 0 0.992843
33752.4 0 474.284 -0.0880216 0 34252.4 0 474.284 0.0880216 0 0.997559
33627.4 0 474.284 -0.131609 0 34377.4 0 474.284 0.131609 0 1.00539
33502.4 0 474.284 -0.1747 0 34502.4 0 474.284 0.1747 0 1.01629
33252.4 0 474.284 -0.258811 0 34752.4 0 474.284 0.258811 0 1.04704
33002.4 0 474.284 -0.339344 0 35002.4 0 474.284 0.339344 0 1.08916
34002.4 0 473.491 -0.285316 0 34252.4 0 473.491 0.285316 0 0.287479
33877.4 0 473.491 -0.530537 0 34377.4 0 473.491 0.530537 0 0.316029
33752.4 0 473.491 -0.721631 0 34502.4 0 473.491 0.721631 0 0.358077
33627.4 0 473.491 -0.86496 0 34627.4 0 473.491 0.86496 0 0.409112
33377.4 0 473.491 -1.05408 0 34877.4 0 473.491 1.05408 0 0.526626
33127.4 0 473.491 -1.16795 0 35127.4 0 473.491 1.16795 0 0.654855
34002.4 0 473.491 -0.178488 0 34252.4 0 473.491 0.178488 0 0.418566
33877.4 0 473.491 -0.346278 0 34377.4 0 473.491 0.346278 0 0.437159
33752.4 0 473.491 -0.496081 0 34502.4 0 473.491 0.496081 0 0.466443
33627.4 0 473.491 -0.625098 0 34627.4 0 473.491 0.625098 0 0.5045
33377.4 0 473.491 -0.82497 0 34877.4 0 473.491 0.82497 0 0.599712
33127.4 0 473.491 -0.964869 0 35127.4 0 473.491 0.964869 0 0.711437
34002.4 0 473.491 -0.0447223 0 34252.4 0 473.491 0.0447223 0 0.983165
33877.4 0 473.491 -0.0892663 0 34377.4 0 473.491 0.0892663 0 0.987948
33752.4 0 473.491 -0.133458 0 34502.4 0 473.491 0.133458 0 0.995888
33627.4 0 473.491 -0.177132 0 34627.4 0 473.491 0.177132 0 1.00694
33377.4 0 473.491 -0.262325 0 34877.4 0 473.491 0.262325 0 1.0381
33127.4 0 473.491 -0.343799 0 35127.4 0 473.491 0.343799 0 1.08078
34127.4 0 472.735 -0.288186 0 34377.4 0 472.735 0.288186 0 0.285233
34002.4 0 472.735 -0.535165 0 34502.4 0 472.735 0.535165 0 0.314034
33877.4 0 472.735 -0.72688 0 34627.4 0 472.735 0.72688 0 0.356369
33752.4 0 472.735 -0.870178 0 34752.4 0 472.735 0.870178 0 0.407668
33502.4 0 472.735 -1.05861 0 35002.4 0 472.735 1.05861 0 0.525577
33252.4 0 472.735 -1.17175 0 35252.4 0 472.735 1.17175 0 0.654067
34127.4 0 472.735 -0.179505 0 34377.4 0 472.735 0.179505 0 0.417887
34002.4 0 472.735 -0.348135 0 34502.4 0 472.735 0.348135 0 0.43658
33877.4 0 472.735 -0.498515 0 34627.4 0 472.735 0.498515 0 0.466005
33752.4 0 472.735 -0.627854 0 34752.4 0 472.735 0.627854 0 0.504219
33502.4 0 472.735 -0.827862 0 35002.4 0 472.735 0.827862 0 0.599736
33252.4 0 472.735 -0.967584 0 35252.4 0 472.735 0.967584 0 0.71171
34127.4 0 472.735 -0.0452362 0 34377.4 0 472.735 0.0452362 0 0.974436
34002.4 0 472.735 -0.0902881 0 34502.4 0 472.735 0.0902881 0 0.979274
33877.4 0 472.735 -0.134976 0 34627.4 0 472.735 0.134976 0 0.987304
33752.4 0 472.735 -0.179128 0 34752.4 0 472.735 0.179128 0 0.998479
33502.4 0 472.735 -0.265205 0 35002.4 0 472.735 0.265205 0 1.02999
33252.4 0 472.735 -0.347446 0 35252.4 0 472.735 0.347446 0 1.0731
34252.4 0 471.885 -0.290371 0 34502.4 0 471.885 0.290371 0 0.283666
34127.4 0 471.885 -0.538678 0 34627.4 0 471.885 0.538678 0 0.312658
34002.4 0 471.885 -0.730851 0 34752.4 0 471.885 0.730851 0 0.35521
33877.4 0 471.885 -0.874114 0 34877.4 0 471.885 0.874114 0 0.406705
33627.4 0 471.885 -1.06202 0 35127.4 0 471.885 1.06202 0 0.524911
33377.4 0 471.885 -1.1746 0 35377.4 0 471.885 1.1746 0 0.653595
34252.4 0 471.885 -0.180333 0 34502.4 0 471.885 0.180333 0 0.416955
34127.4 0 471.885 -0.349645 0 34627.4 0 471.885 0.349645 0 0.435729
34002.4 0 471.885 -0.500491 0 34752.4 0 471.885 0.500491 0 0.465269
33877.4 0 471.885 -0.63009 0 34877.4 0 471.885 0.63009 0 0.503611
33627.4 0 471.885 -0.830203 0 35127.4 0 471.885 0.830203 0 0.599373
33377.4 0 471.885 -0.969778 0 35377.4 0 471.885 0.969778 0 0.711549
34252.4 0 471.885 -0.0456662 0 34502.4 0 471.885 0.0456662 0 0.967461
34127.4 0 471.885 -0.0911427 0 34627.4 0 471.885 0.0911427 0 0.972344
34002.4 0 471.885 -0.136245 0 34752.4 0 471.885 0.136245 0 0.980449
33877.4 0 471.885 -0.180796 0 34877.4 0 471.885 0.180796 0 0.991728
33627.4 0 471.885 -0.267611 0 35127.4 0 471.885 0.267611 0 1.02352
33377.4 0 471.885 -0.35049 0 35377.4 0 471.885 0.35049 0 1.06701
34377.4 0 471.438 -0.291171 0 34627.4 0 471.438 0.291171 0 0.283425
34252.4 0 471.438 -0.539961 0 34752.4 0 471.438 0.539961 0 0.312485
34127.4 0 471.438 -0.732298 0 34877.4 0 471.438 0.732298 0 0.355117
34002.4 0 471.438 -0.875546 0 35002.4 0 471.438 0.875546 0 0.406684
33752.4 0 471.438 -1.06326 0 35252.4 0 471.438 1.06326 0 0.524997
